label_flag,rows,columns
8,1271,25
distance,speed_down_aw0,level_flag_down_aw0,level_output_down_aw0,speed_down_aw1,level_flag_down_aw1,level_output_down_aw1,speed_down_aw2,level_flag_down_aw2,level_output_down_aw2,speed_down_aw3,level_flag_down_aw3,level_output_down_aw3,speed_up_aw0,level_flag_up_aw0,level_output_up_aw0,speed_up_aw1,level_flag_up_aw1,level_output_up_aw1,speed_up_aw2,level_flag_up_aw2,level_output_up_aw2,speed_up_aw3,level_flag_up_aw3,level_output_up_aw3
18500,26.71,1,90,0,0,0,0,0,0,0,0,0,24.5476038,1,6,0,0,0,0,0,0,0,0,0
18520,26.92,1,90,0,0,0,0,0,0,0,0,0,24.4337929,1,6,0,0,0,0,0,0,0,0,0
18540,27.12,1,90,0,0,0,0,0,0,0,0,0,24.31923268,1,6,0,0,0,0,0,0,0,0,0
18560,27.32,1,90,0,0,0,0,0,0,0,0,0,24.20391115,1,6,0,0,0,0,0,0,0,0,0
18580,27.52,1,90,0,0,0,0,0,0,0,0,0,24.08781348,1,6,0,0,0,0,0,0,0,0,0
18600,27.71,1,90,0,0,0,0,0,0,0,0,0,23.97092579,1,6,0,0,0,0,0,0,0,0,0
18620,27.89,1,90,0,0,0,0,0,0,0,0,0,23.85323345,1,6,0,0,0,0,0,0,0,0,0
18640,28.06,1,90,0,0,0,0,0,0,0,0,0,23.73471942,1,6,0,0,0,0,0,0,0,0,0
18660,28.23,1,90,0,0,0,0,0,0,0,0,0,23.61536975,1,6,0,0,0,0,0,0,0,0,0
18680,28.4,1,90,0,0,0,0,0,0,0,0,0,23.49516505,1,6,0,0,0,0,0,0,0,0,0
18700,28.56,1,90,0,0,0,0,0,0,0,0,0,23.37409023,1,6,0,0,0,0,0,0,0,0,0
18720,28.72,1,90,0,0,0,0,0,0,0,0,0,23.25212686,1,6,0,0,0,0,0,0,0,0,0
18740,28.87,1,90,0,0,0,0,0,0,0,0,0,23.12925746,1,6,0,0,0,0,0,0,0,0,0
18760,29.02,1,90,0,0,0,0,0,0,0,0,0,23.00546316,1,6,0,0,0,0,0,0,0,0,0
18780,29.17,1,90,0,0,0,0,0,0,0,0,0,22.88072328,1,6,0,0,0,0,0,0,0,0,0
18800,29.31,1,90,0,0,0,0,0,0,0,0,0,22.75501922,1,6,0,0,0,0,0,0,0,0,0
18820,29.45,1,90,0,0,0,0,0,0,0,0,0,22.62832814,1,6,0,0,0,0,0,0,0,0,0
18840,29.58,1,90,0,0,0,0,0,0,0,0,0,22.50063121,1,6,0,0,0,0,0,0,0,0,0
18860,29.71,1,90,0,0,0,0,0,0,0,0,0,22.37190237,1,6,0,0,0,0,0,0,0,0,0
18880,29.84,1,90,0,0,0,0,0,0,0,0,0,22.12006147,1,6,0,0,0,0,0,0,0,0,0
18900,29.97,1,90,0,0,0,0,0,0,0,0,0,21.86468823,1,6,0,0,0,0,0,0,0,0,0
18920,30.09,1,90,0,0,0,0,0,0,0,0,0,21.60563533,1,6,0,0,0,0,0,0,0,0,0
18940,30.19,1,90,0,0,0,0,0,0,0,0,0,21.34274344,1,6,0,0,0,0,0,0,0,0,0
18960,30.28,2,0,0,0,0,0,0,0,0,0,0,21.07584331,1,6,0,0,0,0,0,0,0,0,0
18980,29.98,2,0,0,0,0,0,0,0,0,0,0,20.80475317,1,6,0,0,0,0,0,0,0,0,0
19000,29.55,2,0,0,0,0,0,0,0,0,0,0,20.52927494,1,6,0,0,0,0,0,0,0,0,0
19020,29.12,2,0,0,0,0,0,0,0,0,0,0,20.24919679,1,6,0,0,0,0,0,0,0,0,0
19040,28.68,2,0,0,0,0,0,0,0,0,0,0,19.96428833,1,6,0,0,0,0,0,0,0,0,0
19060,28.24,2,0,0,0,0,0,0,0,0,0,0,19.67429871,1,6,0,0,0,0,0,0,0,0,0
19080,27.79,2,0,0,0,0,0,0,0,0,0,0,19.37895556,1,6,0,0,0,0,0,0,0,0,0
19100,27.33,2,0,0,0,0,0,0,0,0,0,0,19.07972924,1,6,0,0,0,0,0,0,0,0,0
19120,26.86,2,0,0,0,0,0,0,0,0,0,0,18.77459233,1,6,0,0,0,0,0,0,0,0,0
19140,26.38,2,0,0,0,0,0,0,0,0,0,0,18.46319091,1,6,0,0,0,0,0,0,0,0,0
19160,25.9,2,0,0,0,0,0,0,0,0,0,0,18.14513822,1,6,0,0,0,0,0,0,0,0,0
19180,25.41,2,0,0,0,0,0,0,0,0,0,0,17.65920391,1,19,0,0,0,0,0,0,0,0,0
19200,24.91,2,0,0,0,0,0,0,0,0,0,0,17.15220754,1,19,0,0,0,0,0,0,0,0,0
19220,24.4,2,0,0,0,0,0,0,0,0,0,0,16.62138508,1,19,0,0,0,0,0,0,0,0,0
19240,23.87,2,0,0,0,0,0,0,0,0,0,0,16.0636265,1,19,0,0,0,0,0,0,0,0,0
19260,23.33,2,0,0,0,0,0,0,0,0,0,0,15.48064621,1,19,0,0,0,0,0,0,0,0,0
19280,22.78,2,0,0,0,0,0,0,0,0,0,0,14.87463102,1,19,0,0,0,0,0,0,0,0,0
19300,22.22,2,0,0,0,0,0,0,0,0,0,0,14.24499668,1,19,0,0,0,0,0,0,0,0,0
19320,22.22,2,0,0,0,0,0,0,0,0,0,0,13.58598272,1,19,0,0,0,0,0,0,0,0,0
19340,22.22,2,0,0,0,0,0,0,0,0,0,0,13.26160809,1,19,0,0,0,0,0,0,0,0,0
19360,22.21,2,0,0,0,0,0,0,0,0,0,0,12.92897914,1,19,0,0,0,0,0,0,0,0,0
19380,21.63,2,0,0,0,0,0,0,0,0,0,0,12.58744,1,19,0,0,0,0,0,0,0,0,0
19400,21.03,2,0,0,0,0,0,0,0,0,0,0,12.23624287,1,19,0,0,0,0,0,0,0,0,0
19420,20.42,2,0,0,0,0,0,0,0,0,0,0,11.87452892,1,19,0,0,0,0,0,0,0,0,0
19440,19.79,3,90,0,0,0,0,0,0,0,0,0,11.50130377,1,19,0,0,0,0,0,0,0,0,0
19460,19.14,3,90,0,0,0,0,0,0,0,0,0,11.11540547,1,19,0,0,0,0,0,0,0,0,0
19480,18.46,3,90,0,0,0,0,0,0,0,0,0,10.71232474,1,19,0,0,0,0,0,0,0,0,0
19500,17.76,3,90,0,0,0,0,0,0,0,0,0,10.29330399,1,19,0,0,0,0,0,0,0,0,0
19520,17.03,3,90,0,0,0,0,0,0,0,0,0,9.856306517,1,19,0,0,0,0,0,0,0,0,0
19540,16.27,3,90,0,0,0,0,0,0,0,0,0,9.398820472,1,19,0,0,0,0,0,0,0,0,0
19560,15.47,3,90,0,0,0,0,0,0,0,0,0,8.917687446,1,19,0,0,0,0,0,0,0,0,0
19580,14.62,3,90,0,0,0,0,0,0,0,0,0,8.408842253,1,19,0,0,0,0,0,0,0,0,0
19600,13.72,3,90,0,0,0,0,0,0,0,0,0,7.86690026,1,19,0,0,0,0,0,0,0,0,0
19620,12.76,3,90,0,0,0,0,0,0,0,0,0,7.284466358,1,19,0,0,0,0,0,0,0,0,0
19640,11.72,3,90,0,0,0,0,0,0,0,0,0,6.650894631,1,19,0,0,0,0,0,0,0,0,0
19660,10.58,3,90,0,0,0,0,0,0,0,0,0,5.949846853,1,19,0,0,0,0,0,0,0,0,0
19680,9.3,3,90,0,0,0,0,0,0,0,0,0,5.153821574,1,19,0,0,0,0,0,0,0,0,0
19700,7.81,3,90,0,0,0,0,0,0,0,0,0,4.209199384,1,19,0,0,0,0,0,0,0,0,0
19720,5.96,3,90,0,0,0,0,0,0,0,0,0,2.977565215,1,19,0,0,0,0,0,0,0,0,0
19740,0,3,90,0,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0
19760,4.886666772,1,50,0,0,0,0,0,0,0,0,0,4.20071918,3,41,0,0,0,0,0,0,0,0,0
19780,6.908949366,1,50,0,0,0,0,0,0,0,0,0,6.037502565,3,41,0,0,0,0,0,0,0,0,0
19800,8.460170414,1,50,0,0,0,0,0,0,0,0,0,7.43413534,3,41,0,0,0,0,0,0,0,0,0
19820,9.767509352,1,50,0,0,0,0,0,0,0,0,0,8.607547854,3,41,0,0,0,0,0,0,0,0,0
19840,10.91896949,1,7,0,0,0,0,0,0,0,0,0,9.639573043,3,41,0,0,0,0,0,0,0,0,0
19860,11.05480801,1,7,0,0,0,0,0,0,0,0,0,10.57167947,3,41,0,0,0,0,0,0,0,0,0
19880,11.18894633,1,7,0,0,0,0,0,0,0,0,0,11.42832766,3,41,0,0,0,0,0,0,0,0,0
19900,11.32144522,1,7,0,0,0,0,0,0,0,0,0,12.2253799,3,41,0,0,0,0,0,0,0,0,0
19920,11.4523619,1,7,0,0,0,0,0,0,0,0,0,12.97381676,3,41,0,0,0,0,0,0,0,0,0
19940,11.58175032,1,7,0,0,0,0,0,0,0,0,0,13.68161259,3,41,0,0,0,0,0,0,0,0,0
19960,11.70966143,1,7,0,0,0,0,0,0,0,0,0,14.35477522,3,41,0,0,0,0,0,0,0,0,0
19980,11.83614341,1,7,0,0,0,0,0,0,0,0,0,14.99796454,3,41,0,0,0,0,0,0,0,0,0
20000,11.96124186,1,7,0,0,0,0,0,0,0,0,0,15.61488128,3,41,0,0,0,0,0,0,0,0,0
20020,12.08499998,1,7,0,0,0,0,0,0,0,0,0,16.20852259,3,41,0,0,0,0,0,0,0,0,0
20040,12.2074588,1,7,0,0,0,0,0,0,0,0,0,16.78135613,3,41,0,0,0,0,0,0,0,0,0
20060,12.32865727,1,7,0,0,0,0,0,0,0,0,0,17.33544246,3,41,0,0,0,0,0,0,0,0,0
20080,12.44863241,1,7,0,0,0,0,0,0,0,0,0,17.73486884,3,41,0,0,0,0,0,0,0,0,0
20100,12.370935,1,7,0,0,0,0,0,0,0,0,0,18.12561446,3,41,0,0,0,0,0,0,0,0,0
20120,12.29277484,1,7,0,0,0,0,0,0,0,0,0,18.50822823,3,41,0,0,0,0,0,0,0,0,0
20140,12.21414315,1,7,0,0,0,0,0,0,0,0,0,18.8832036,3,41,0,0,0,0,0,0,0,0,0
20160,12.13503082,1,7,0,0,0,0,0,0,0,0,0,19.25098615,3,41,0,0,0,0,0,0,0,0,0
20180,12.05542847,1,7,0,0,0,0,0,0,0,0,0,19.61197982,3,41,0,0,0,0,0,0,0,0,0
20200,11.97532642,1,7,0,0,0,0,0,0,0,0,0,19.96655217,3,41,0,0,0,0,0,0,0,0,0
20220,11.89471466,1,7,0,0,0,0,0,0,0,0,0,20.31503881,3,41,0,0,0,0,0,0,0,0,0
20240,11.81358283,1,7,0,0,0,0,0,0,0,0,0,20.65774716,3,41,0,0,0,0,0,0,0,0,0
20260,11.73192024,1,7,0,0,0,0,0,0,0,0,0,20.99495963,3,41,0,0,0,0,0,0,0,0,0
20280,11.64971582,1,7,0,0,0,0,0,0,0,0,0,21.32693641,3,41,0,0,0,0,0,0,0,0,0
20300,11.56695811,1,7,0,0,0,0,0,0,0,0,0,21.65391784,3,41,0,0,0,0,0,0,0,0,0
20320,11.48363524,1,7,0,0,0,0,0,0,0,0,0,21.97612644,3,41,0,0,0,0,0,0,0,0,0
20340,11.39973492,1,7,0,0,0,0,0,0,0,0,0,22.29376874,3,41,0,0,0,0,0,0,0,0,0
20360,11.31524442,1,7,0,0,0,0,0,0,0,0,0,22.60703682,3,41,0,0,0,0,0,0,0,0,0
20380,11.23015051,1,7,0,0,0,0,0,0,0,0,0,23.0993173,3,41,0,0,0,0,0,0,0,0,0
20400,11.5163593,1,7,0,0,0,0,0,0,0,0,0,23.58145713,3,41,0,0,0,0,0,0,0,0,0
20420,11.79552149,1,7,0,0,0,0,0,0,0,0,0,24.05406528,3,41,0,0,0,0,0,0,0,0,0
20440,12.06812737,1,7,0,0,0,0,0,0,0,0,0,24.06549633,1,11,0,0,0,0,0,0,0,0,0
20460,12.33461282,1,7,0,0,0,0,0,0,0,0,0,24.07696009,1,11,0,0,0,0,0,0,0,0,0
20480,12.59536737,1,7,0,0,0,0,0,0,0,0,0,24.0884566,1,11,0,0,0,0,0,0,0,0,0
20500,12.85074085,1,7,0,0,0,0,0,0,0,0,0,24.09998594,1,11,0,0,0,0,0,0,0,0,0
20520,13.10104884,1,7,0,0,0,0,0,0,0,0,0,24.11154817,1,11,0,0,0,0,0,0,0,0,0
20540,13.34657718,1,7,0,0,0,0,0,0,0,0,0,24.12314335,1,11,0,0,0,0,0,0,0,0,0
20560,13.58758574,1,7,0,0,0,0,0,0,0,0,0,24.13477154,1,11,0,0,0,0,0,0,0,0,0
20580,13.82431163,1,7,0,0,0,0,0,0,0,0,0,24.1464328,1,11,0,0,0,0,0,0,0,0,0
20600,14.05697188,1,7,0,0,0,0,0,0,0,0,0,24.15812721,1,11,0,0,0,0,0,0,0,0,0
20620,14.28576577,1,7,0,0,0,0,0,0,0,0,0,24.16985463,1,11,0,0,0,0,0,0,0,0,0
20640,14.51087675,1,7,0,0,0,0,0,0,0,0,0,24.18161463,1,11,0,0,0,0,0,0,0,0,0
20660,14.73247421,1,7,0,0,0,0,0,0,0,0,0,24.19340727,1,11,0,0,0,0,0,0,0,0,0
20680,14.9507149,1,7,0,0,0,0,0,0,0,0,0,24.20523261,1,11,0,0,0,0,0,0,0,0,0
20700,15.16574421,1,7,0,0,0,0,0,0,0,0,0,24.21709071,1,11,0,0,0,0,0,0,0,0,0
20720,15.37769733,1,7,0,0,0,0,0,0,0,0,0,24.22898162,1,11,0,0,0,0,0,0,0,0,0
20740,15.58670018,1,7,0,0,0,0,0,0,0,0,0,24.24090541,1,11,0,0,0,0,0,0,0,0,0
20760,15.79287032,1,7,0,0,0,0,0,0,0,0,0,24.25286214,1,11,0,0,0,0,0,0,0,0,0
20780,15.99631765,1,7,0,0,0,0,0,0,0,0,0,24.26485186,1,11,0,0,0,0,0,0,0,0,0
20800,16.19645153,1,7,0,0,0,0,0,0,0,0,0,24.27687463,1,11,0,0,0,0,0,0,0,0,0
20820,16.39306446,1,7,0,0,0,0,0,0,0,0,0,24.28893053,1,11,0,0,0,0,0,0,0,0,0
20840,16.58607456,1,7,0,0,0,0,0,0,0,0,0,24.34952132,1,11,0,0,0,0,0,0,0,0,0
20860,16.84562146,1,7,0,0,0,0,0,0,0,0,0,24.41015727,1,11,0,0,0,0,0,0,0,0,0
20880,17.09968221,1,7,0,0,0,0,0,0,0,0,0,24.47083619,1,11,0,0,0,0,0,0,0,0,0
20900,17.34857231,1,7,0,0,0,0,0,0,0,0,0,24.53315819,1,11,0,0,0,0,0,0,0,0,0
20920,17.59035,1,7,0,0,0,0,0,0,0,0,0,24.59551721,1,11,0,0,0,0,0,0,0,0,0
20940,17.82757504,1,7,0,0,0,0,0,0,0,0,0,24.6579131,1,11,0,0,0,0,0,0,0,0,0
20960,18.0604794,1,7,0,0,0,0,0,0,0,0,0,24.72034573,1,11,0,0,0,0,0,0,0,0,0
20980,18.28927702,1,7,0,0,0,0,0,0,0,0,0,24.78281151,1,11,0,0,0,0,0,0,0,0,0
21000,18.51417198,1,7,0,0,0,0,0,0,0,0,0,24.84531022,1,11,0,0,0,0,0,0,0,0,0
21020,18.73534403,1,7,0,0,0,0,0,0,0,0,0,24.90784175,1,11,0,0,0,0,0,0,0,0,0
21040,18.95296053,1,7,0,0,0,0,0,0,0,0,0,24.97040596,1,11,0,0,0,0,0,0,0,0,0
21060,19.16717748,1,7,0,0,0,0,0,0,0,0,0,25.03300058,1,11,0,0,0,0,0,0,0,0,0
21080,19.37814019,1,7,0,0,0,0,0,0,0,0,0,25.09562356,1,11,0,0,0,0,0,0,0,0,0
21100,19.58598756,1,7,0,0,0,0,0,0,0,0,0,25.15827479,1,11,0,0,0,0,0,0,0,0,0
21120,19.79084458,1,7,0,0,0,0,0,0,0,0,0,25.22095418,1,11,0,0,0,0,0,0,0,0,0
21140,19.99282777,1,7,0,0,0,0,0,0,0,0,0,25.28366129,1,11,0,0,0,0,0,0,0,0,0
21160,20.19204665,1,7,0,0,0,0,0,0,0,0,0,25.34484182,1,11,0,0,0,0,0,0,0,0,0
21180,20.39053278,1,7,0,0,0,0,0,0,0,0,0,25.40604988,1,11,0,0,0,0,0,0,0,0,0
21200,20.58641599,1,7,0,0,0,0,0,0,0,0,0,25.46728538,1,11,0,0,0,0,0,0,0,0,0
21220,20.77978821,1,7,0,0,0,0,0,0,0,0,0,25.52854823,1,11,0,0,0,0,0,0,0,0,0
21240,20.97073976,1,7,0,0,0,0,0,0,0,0,0,25.58983645,1,11,0,0,0,0,0,0,0,0,0
21260,21.15935539,1,7,0,0,0,0,0,0,0,0,0,25.65114847,1,11,0,0,0,0,0,0,0,0,0
21280,21.34571193,1,7,0,0,0,0,0,0,0,0,0,25.7124842,1,11,0,0,0,0,0,0,0,0,0
21300,21.5298844,1,7,0,0,0,0,0,0,0,0,0,25.77384358,1,11,0,0,0,0,0,0,0,0,0
21320,21.71194439,1,7,0,0,0,0,0,0,0,0,0,25.83522644,1,11,0,0,0,0,0,0,0,0,0
21340,21.89195691,1,7,0,0,0,0,0,0,0,0,0,25.89663001,1,11,0,0,0,0,0,0,0,0,0
21360,22.06998776,1,7,0,0,0,0,0,0,0,0,0,25.95805422,1,11,0,0,0,0,0,0,0,0,0
21380,22.24609745,1,7,0,0,0,0,0,0,0,0,0,26.01949901,1,11,0,0,0,0,0,0,0,0,0
21400,22.42034084,1,7,0,0,0,0,0,0,0,0,0,26.08096431,1,11,0,0,0,0,0,0,0,0,0
21420,22.59277489,1,7,0,0,0,0,0,0,0,0,0,26.1424481,1,11,0,0,0,0,0,0,0,0,0
21440,22.76345074,1,7,0,0,0,0,0,0,0,0,0,26.20394842,1,11,0,0,0,0,0,0,0,0,0
21460,22.9324166,1,7,0,0,0,0,0,0,0,0,0,26.26546522,1,11,0,0,0,0,0,0,0,0,0
21480,23.09972212,1,7,0,0,0,0,0,0,0,0,0,26.32699847,1,11,0,0,0,0,0,0,0,0,0
21500,23.2654103,1,7,0,0,0,0,0,0,0,0,0,26.38854811,1,11,0,0,0,0,0,0,0,0,0
21520,23.42952622,1,7,0,0,0,0,0,0,0,0,0,26.45011193,1,11,0,0,0,0,0,0,0,0,0
21540,23.59211049,1,7,0,0,0,0,0,0,0,0,0,26.51168987,1,11,0,0,0,0,0,0,0,0,0
21560,23.75320093,1,7,0,0,0,0,0,0,0,0,0,26.57328191,1,11,0,0,0,0,0,0,0,0,0
21580,23.91283809,1,7,0,0,0,0,0,0,0,0,0,26.634888,1,11,0,0,0,0,0,0,0,0,0
21600,24.07105611,1,7,0,0,0,0,0,0,0,0,0,26.62280171,1,11,0,0,0,0,0,0,0,0,0
21620,24.14685839,1,7,0,0,0,0,0,0,0,0,0,26.6106791,1,11,0,0,0,0,0,0,0,0,0
21640,24.22225637,1,7,0,0,0,0,0,0,0,0,0,26.59852004,1,11,0,0,0,0,0,0,0,0,0
21660,24.2972567,1,7,0,0,0,0,0,0,0,0,0,26.58632439,1,11,0,0,0,0,0,0,0,0,0
21680,24.37186458,1,7,0,0,0,0,0,0,0,0,0,26.574092,1,11,0,0,0,0,0,0,0,0,0
21700,24.44608442,1,7,0,0,0,0,0,0,0,0,0,26.56921955,1,11,0,0,0,0,0,0,0,0,0
21720,24.51192579,1,7,0,0,0,0,0,0,0,0,0,26.56433376,1,11,0,0,0,0,0,0,0,0,0
21740,24.57745316,1,7,0,0,0,0,0,0,0,0,0,26.5594346,1,11,0,0,0,0,0,0,0,0,0
21760,24.64266964,1,7,0,0,0,0,0,0,0,0,0,26.55452202,1,11,0,0,0,0,0,0,0,0,0
21780,24.70757831,1,7,0,0,0,0,0,0,0,0,0,26.54959598,1,11,0,0,0,0,0,0,0,0,0
21800,24.7721822,1,7,0,0,0,0,0,0,0,0,0,26.54465643,1,11,0,0,0,0,0,0,0,0,0
21820,24.83648608,1,7,0,0,0,0,0,0,0,0,0,26.53970334,1,11,0,0,0,0,0,0,0,0,0
21840,24.90049339,1,7,0,0,0,0,0,0,0,0,0,26.53473667,1,11,0,0,0,0,0,0,0,0,0
21860,24.96420697,1,7,0,0,0,0,0,0,0,0,0,26.52975637,1,11,0,0,0,0,0,0,0,0,0
21880,25.02762963,1,7,0,0,0,0,0,0,0,0,0,26.5247624,1,11,0,0,0,0,0,0,0,0,0
21900,25.09076528,1,7,0,0,0,0,0,0,0,0,0,26.51975472,1,11,0,0,0,0,0,0,0,0,0
21920,25.1536181,1,7,0,0,0,0,0,0,0,0,0,26.51473328,1,11,0,0,0,0,0,0,0,0,0
21940,25.21619074,1,7,0,0,0,0,0,0,0,0,0,26.50969804,1,11,0,0,0,0,0,0,0,0,0
21960,25.27848579,1,7,0,0,0,0,0,0,0,0,0,26.50464896,1,11,0,0,0,0,0,0,0,0,0
21980,25.34050585,1,7,0,0,0,0,0,0,0,0,0,26.499586,1,11,0,0,0,0,0,0,0,0,0
22000,25.40225559,1,7,0,0,0,0,0,0,0,0,0,26.48709138,1,11,0,0,0,0,0,0,0,0,0
22020,25.47143352,1,7,0,0,0,0,0,0,0,0,0,26.47455884,1,11,0,0,0,0,0,0,0,0,0
22040,25.54029212,1,7,0,0,0,0,0,0,0,0,0,26.46884196,1,11,0,0,0,0,0,0,0,0,0
22060,25.60176869,1,7,0,0,0,0,0,0,0,0,0,26.4631092,1,11,0,0,0,0,0,0,0,0,0
22080,25.66298283,1,7,0,0,0,0,0,0,0,0,0,26.4573605,1,11,0,0,0,0,0,0,0,0,0
22100,25.72393741,1,7,0,0,0,0,0,0,0,0,0,26.45159582,1,11,0,0,0,0,0,0,0,0,0
22120,25.78463472,1,7,0,0,0,0,0,0,0,0,0,26.44581509,1,11,0,0,0,0,0,0,0,0,0
22140,25.84507702,1,7,0,0,0,0,0,0,0,0,0,26.44001828,1,11,0,0,0,0,0,0,0,0,0
22160,25.90526689,1,7,0,0,0,0,0,0,0,0,0,26.43420532,1,11,0,0,0,0,0,0,0,0,0
22180,25.9652079,1,7,0,0,0,0,0,0,0,0,0,26.51003795,1,11,0,0,0,0,0,0,0,0,0
22200,26.1076145,1,7,0,0,0,0,0,0,0,0,0,26.58584718,1,11,0,0,0,0,0,0,0,0,0
22220,26.24899251,1,7,0,0,0,0,0,0,0,0,0,26.66163316,1,11,0,0,0,0,0,0,0,0,0
22240,26.3893656,1,7,0,0,0,0,0,0,0,0,0,26.73739174,1,11,0,0,0,0,0,0,0,0,0
22260,26.52875148,1,7,0,0,0,0,0,0,0,0,0,26.81312282,1,11,0,0,0,0,0,0,0,0,0
22280,26.66717032,1,7,0,0,0,0,0,0,0,0,0,26.88882658,1,11,0,0,0,0,0,0,0,0,0
22300,26.80463863,1,7,0,0,0,0,0,0,0,0,0,26.96450255,1,11,0,0,0,0,0,0,0,0,0
22320,26.94117775,1,7,0,0,0,0,0,0,0,0,0,27.03344109,1,11,0,0,0,0,0,0,0,0,0
22340,27.08348415,1,7,0,0,0,0,0,0,0,0,0,27.10237001,1,11,0,0,0,0,0,0,0,0,0
22360,27.22481617,1,7,0,0,0,0,0,0,0,0,0,27.17128938,1,11,0,0,0,0,0,0,0,0,0
22380,27.36519047,1,7,0,0,0,0,0,0,0,0,0,27.24019852,1,11,0,0,0,0,0,0,0,0,0
22400,27.50462686,1,7,0,0,0,0,0,0,0,0,0,27.30909532,1,11,0,0,0,0,0,0,0,0,0
22420,27.64314098,1,7,0,0,0,0,0,0,0,0,0,27.37797988,1,11,0,0,0,0,0,0,0,0,0
22440,27.78075155,1,7,0,0,0,0,0,0,0,0,0,27.44685229,1,11,0,0,0,0,0,0,0,0,0
22460,27.91747326,1,7,0,0,0,0,0,0,0,0,0,27.51856765,1,11,0,0,0,0,0,0,0,0,0
22480,28.05052907,1,7,0,0,0,0,0,0,0,0,0,27.59026006,1,11,0,0,0,0,0,0,0,0,0
22500,28.18275824,1,7,0,0,0,0,0,0,0,0,0,27.6619297,1,11,0,0,0,0,0,0,0,0,0
22520,28.31417613,1,7,0,0,0,0,0,0,0,0,0,27.73357672,1,11,0,0,0,0,0,0,0,0,0
22540,28.44479516,1,7,0,0,0,0,0,0,0,0,0,27.80520013,1,11,0,0,0,0,0,0,0,0,0
22560,28.57463025,1,7,0,0,0,0,0,0,0,0,0,27.87679822,1,11,0,0,0,0,0,0,0,0,0
22580,28.70369354,1,7,0,0,0,0,0,0,0,0,0,27.74450175,1,11,0,0,0,0,0,0,0,0,0
22600,28.63486206,1,7,0,0,0,0,0,0,0,0,0,27.61126773,1,11,0,0,0,0,0,0,0,0,0
22620,28.56596166,1,7,0,0,0,0,0,0,0,0,0,27.47707949,1,11,0,0,0,0,0,0,0,0,0
22640,28.49699286,1,7,0,0,0,0,0,0,0,0,0,27.34191604,1,11,0,0,0,0,0,0,0,0,0
22660,28.42795571,1,7,0,0,0,0,0,0,0,0,0,27.20575993,1,11,0,0,0,0,0,0,0,0,0
22680,28.3588498,1,7,0,0,0,0,0,0,0,0,0,27.06858869,1,11,0,0,0,0,0,0,0,0,0
22700,28.28967467,1,7,0,0,0,0,0,0,0,0,0,26.93038393,1,11,0,0,0,0,0,0,0,0,0
22720,28.22043106,1,7,0,0,0,0,0,0,0,0,0,26.79112286,1,11,0,0,0,0,0,0,0,0,0
22740,28.15111918,1,7,0,0,0,0,0,0,0,0,0,26.65078541,1,11,0,0,0,0,0,0,0,0,0
22760,28.08173862,1,7,0,0,0,0,0,0,0,0,0,26.5093441,1,11,0,0,0,0,0,0,0,0,0
22780,28.01228892,1,7,0,0,0,0,0,0,0,0,0,26.36677763,1,11,0,0,0,0,0,0,0,0,0
22800,27.94277057,1,7,0,0,0,0,0,0,0,0,0,26.2230605,1,11,0,0,0,0,0,0,0,0,0
22820,27.87318368,1,7,0,0,0,0,0,0,0,0,0,26.07816866,1,11,0,0,0,0,0,0,0,0,0
22840,27.80352781,1,7,0,0,0,0,0,0,0,0,0,25.93207224,1,11,0,0,0,0,0,0,0,0,0
22860,27.73380251,1,7,0,0,0,0,0,0,0,0,0,25.78474536,1,11,0,0,0,0,0,0,0,0,0
22880,27.66400852,1,7,0,0,0,0,0,0,0,0,0,25.63615895,1,11,0,0,0,0,0,0,0,0,0
22900,27.59414607,1,7,0,0,0,0,0,0,0,0,0,25.48628373,1,11,0,0,0,0,0,0,0,0,0
22920,27.52421474,1,7,0,0,0,0,0,0,0,0,0,25.33508874,1,11,0,0,0,0,0,0,0,0,0
22940,27.45421405,1,7,0,0,0,0,0,0,0,0,0,25.18254116,1,11,0,0,0,0,0,0,0,0,0
22960,27.3841448,1,7,0,0,0,0,0,0,0,0,0,25.02860911,1,11,0,0,0,0,0,0,0,0,0
22980,27.31400721,1,7,0,0,0,0,0,0,0,0,0,24.87325449,1,11,0,0,0,0,0,0,0,0,0
23000,27.24380081,1,7,0,0,0,0,0,0,0,0,0,24.71326191,1,11,0,0,0,0,0,0,0,0,0
23020,27.17641016,1,7,0,0,0,0,0,0,0,0,0,24.55172082,1,11,0,0,0,0,0,0,0,0,0
23040,27.10896109,1,7,0,0,0,0,0,0,0,0,0,24.38859137,1,11,0,0,0,0,0,0,0,0,0
23060,27.04145384,1,7,0,0,0,0,0,0,0,0,0,24.22382806,1,11,0,0,0,0,0,0,0,0,0
23080,26.97388801,1,7,0,0,0,0,0,0,0,0,0,24.05902048,1,11,0,0,0,0,0,0,0,0,0
23100,26.9048063,1,7,0,0,0,0,0,0,0,0,0,23.89251825,1,11,0,0,0,0,0,0,0,0,0
23120,26.83566111,1,7,0,0,0,0,0,0,0,0,0,23.72426701,1,11,0,0,0,0,0,0,0,0,0
23140,26.76645268,1,7,0,0,0,0,0,0,0,0,0,23.55421843,1,11,0,0,0,0,0,0,0,0,0
23160,26.69718059,1,7,0,0,0,0,0,0,0,0,0,23.38231784,1,11,0,0,0,0,0,0,0,0,0
23180,26.62784441,1,7,0,0,0,0,0,0,0,0,0,23.2085086,1,11,0,0,0,0,0,0,0,0,0
